Step,Regret
41,[0.02964295]
42,[0.02964295]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.107429]
2,[0.107429]
3,[0.107429]
4,[0.107429]
5,[0.107429]
6,[0.107429]
7,[0.107429]
8,[0.02223035]
9,[0.02223035]
10,[0.02223035]
11,[0.02223035]
12,[0.02223035]
13,[0.02223035]
14,[0.02223035]
15,[0.02223035]
16,[0.02223035]
17,[0.02223035]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.02896512]
2,[0.02896512]
3,[0.02896512]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.08470115]
2,[0.00853776]
3,[0.00853776]
4,[0.00853776]
5,[0.00853776]
6,[0.00853776]
7,[0.00853776]
8,[0.00853776]
9,[0.00853776]
10,[0.00853776]
11,[0.00853776]
12,[0.00853776]
13,[0.00853776]
14,[0.00853776]
15,[0.00853776]
16,[0.00853776]
17,[0.00853776]
18,[0.00853776]
19,[0.00853776]
20,[0.00853776]
21,[0.00853776]
22,[0.00853776]
23,[0.00853776]
24,[0.00853776]
25,[0.00853776]
26,[0.00853776]
27,[0.00853776]
28,[0.00853776]
29,[0.00853776]
30,[0.00853776]
31,[0.00853776]
32,[0.00853776]
33,[0.00853776]
34,[0.00853776]
35,[0.00853776]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.12992211]
2,[0.12992211]
3,[0.12255062]
4,[0.0876349]
5,[0.0876349]
6,[0.0876349]
7,[0.0876349]
8,[0.0876349]
9,[0.0876349]
10,[0.0876349]
11,[0.0876349]
12,[0.00683209]
13,[0.00683209]
14,[0.00683209]
15,[0.00683209]
16,[0.00683209]
17,[0.00683209]
18,[0.00683209]
19,[0.00683209]
20,[0.00683209]
21,[0.00683209]
22,[0.00683209]
23,[0.00683209]
24,[0.00683209]
25,[0.00683209]
26,[0.00683209]
27,[0.00683209]
28,[0.00683209]
29,[0.00683209]
30,[0.00683209]
31,[0.00683209]
32,[0.00683209]
33,[0.00683209]
34,[0.00683209]
35,[0.00683209]
36,[0.00683209]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01016623]
2,[0.01016623]
3,[0.01016623]
4,[0.01016623]
5,[0.01016623]
6,[0.01016623]
7,[0.01016623]
8,[0.01016623]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.05465717]
2,[0.05465717]
3,[0.01680744]
4,[0.01680744]
5,[0.01680744]
6,[0.01680744]
7,[0.01680744]
8,[0.01680744]
9,[0.01680744]
10,[0.01680744]
11,[0.01680744]
12,[0.01680744]
13,[0.01680744]
14,[0.0075392]
15,[0.0075392]
16,[0.0075392]
17,[0.0075392]
18,[0.0075392]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01580832]
2,[0.01580832]
3,[0.01580832]
4,[0.01580832]
5,[0.01580832]
6,[0.01580832]
7,[0.01580832]
8,[0.01580832]
9,[0.01580832]
10,[0.01580832]
11,[0.01433405]
12,[0.01433405]
13,[0.01433405]
14,[0.01433405]
15,[0.01433405]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.18206237]
2,[0.18206237]
3,[0.18206237]
4,[0.18206237]
5,[0.17228475]
6,[0.17228475]
7,[0.17228475]
8,[0.17228475]
9,[0.05102209]
10,[0.05102209]
11,[0.05102209]
12,[0.05102209]
13,[0.02319859]
14,[0.02319859]
15,[0.02319859]
16,[0.02319859]
17,[0.02319859]
18,[0.02319859]
19,[0.02319859]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.09894966]
2,[0.09894966]
3,[0.09894966]
4,[0.08654129]
5,[0.08654129]
6,[0.08654129]
7,[0.08551916]
8,[0.08551916]
9,[0.03157156]
10,[0.03157156]
11,[0.03157156]
12,[0.03157156]
13,[0.03157156]
14,[0.03157156]
15,[0.03157156]
16,[0.03157156]
17,[0.03157156]
18,[0.03157156]
19,[0.03157156]
20,[0.03157156]
21,[0.03157156]
22,[0.03157156]
23,[0.03157156]
24,[0.03157156]
25,[0.03157156]
26,[0.03157156]
27,[0.03157156]
28,[0.03157156]
29,[0.03157156]
30,[0.03157156]
31,[0.03157156]
32,[0.03157156]
33,[0.03157156]
34,[0.03157156]
35,[0.03157156]
36,[0.03157156]
37,[0.03157156]
38,[0.03157156]
39,[0.03157156]
40,[0.03157156]
41,[0.03157156]
42,[0.03157156]
43,[0.03157156]
44,[0.03157156]
45,[0.02928596]
46,[0.02928596]
47,[0.02928596]
48,[0.02928596]
49,[0.02928596]
50,[0.02928596]
51,[0.02928596]
52,[0.02928596]
53,[0.02928596]
54,[0.02928596]
55,[0.02928596]
56,[0.02928596]
57,[0.02928596]
58,[0.02928596]
59,[0.02928596]
60,[0.02928596]
61,[0.02928596]
62,[0.02928596]
63,[0.02928596]
64,[0.02928596]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.06619372]
2,[0.06619372]
3,[0.06619372]
4,[0.06619372]
5,[0.06619372]
6,[0.06619372]
7,[0.06619372]
8,[0.06619372]
9,[0.06619372]
10,[0.06619372]
11,[0.06619372]
12,[0.06619372]
13,[0.06619372]
14,[0.06619372]
15,[0.06619372]
16,[0.06619372]
17,[0.06619372]
18,[0.06619372]
19,[0.06619372]
20,[0.06619372]
21,[0.06619372]
22,[0.06619372]
23,[0.06619372]
24,[0.02613998]
25,[0.02613998]
26,[0.02613998]
27,[0.02613998]
28,[0.02613998]
29,[0.02613998]
30,[0.02613998]
31,[0.02613998]
32,[0.02107954]
33,[0.02107954]
34,[0.02107954]
35,[0.02107954]
36,[0.0076685]
37,[0.0076685]
38,[0.0076685]
39,[0.0076685]
40,[0.0076685]
41,[0.0076685]
42,[0.0076685]
43,[0.0076685]
44,[0.0076685]
45,[0.0076685]
46,[0.0076685]
47,[0.0076685]
48,[0.0076685]
49,[0.0076685]
50,[0.0076685]
51,[0.0076685]
52,[0.0076685]
53,[0.0076685]
54,[0.0076685]
55,[0.0076685]
56,[0.00647279]
57,[0.00647279]
58,[0.00647279]
59,[0.00647279]
60,[0.00647279]
61,[0.00647279]
62,[0.00647279]
63,[0.00647279]
64,[0.00647279]
65,[0.00647279]
66,[0.00647279]
67,[0.00647279]
68,[0.00647279]
69,[0.00647279]
70,[0.00647279]
71,[0.00647279]
72,[0.00647279]
73,[0.00647279]
74,[0.00647279]
75,[0.00647279]
76,[0.00647279]
77,[0.00647279]
78,[0.00647279]
79,[0.00647279]
80,[0.00647279]
81,[0.00647279]
82,[0.00647279]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.03421031]
2,[0.02770276]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.08773824]
2,[0.08773824]
3,[0.08773824]
4,[0.08773824]
5,[0.08773824]
6,[0.08773824]
7,[0.07560034]
8,[0.07560034]
9,[0.07207967]
10,[0.07207967]
11,[0.07207967]
12,[0.07207967]
13,[0.04184815]
14,[0.04184815]
15,[0.04184815]
16,[0.04184815]
17,[0.04184815]
18,[0.04184815]
19,[0.04184815]
20,[0.04184815]
21,[0.04184815]
22,[0.04184815]
23,[0.04184815]
24,[0.04164505]
25,[0.04164505]
26,[0.04164505]
27,[0.04164505]
28,[0.01391313]
29,[0.01391313]
30,[0.01391313]
31,[0.01391313]
32,[0.01391313]
33,[0.01391313]
34,[0.01391313]
35,[0.01391313]
36,[0.01391313]
37,[0.01391313]
38,[0.01391313]
39,[0.01141749]
40,[0.01141749]
41,[0.01141749]
42,[0.01141749]
43,[0.01141749]
44,[0.01141749]
45,[0.00652811]
46,[0.00652811]
47,[0.00652811]
48,[0.00652811]
49,[0.00652811]
50,[0.00652811]
51,[0.00652811]
52,[0.00652811]
53,[0.00652811]
54,[0.00652811]
55,[0.00652811]
56,[0.00652811]
57,[0.00652811]
58,[0.00652811]
59,[0.00652811]
60,[0.00652811]
61,[0.00652811]
62,[0.00652811]
63,[0.00652811]
64,[0.00652811]
65,[0.00652811]
66,[0.00652811]
67,[0.00652811]
68,[0.00652811]
69,[0.00652811]
70,[0.00652811]
71,[0.00652811]
72,[0.00652811]
73,[0.00306967]
74,[0.00306967]
75,[0.00306967]
76,[0.00306967]
77,[0.00306967]
78,[0.00306967]
79,[0.00306967]
80,[0.00306967]
81,[0.00306967]
82,[0.00306967]
83,[0.00306967]
84,[0.00306967]
85,[0.00306967]
86,[0.00306967]
87,[0.00306967]
88,[0.00306967]
89,[0.00306967]
90,[0.00306967]
91,[0.00306967]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01837685]
2,[0.01837685]
3,[0.01837685]
4,[0.00954999]
5,[0.00954999]
6,[0.00954999]
7,[0.00954999]
8,[0.00954999]
9,[0.00954999]
10,[0.00954999]
11,[0.00954999]
12,[0.00954999]
13,[0.00954999]
14,[0.00954999]
15,[0.00954999]
16,[0.00954999]
17,[0.00954999]
18,[0.00954999]
19,[0.00954999]
20,[0.00954999]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.11858514]
2,[0.02584817]
3,[0.02584817]
4,[0.02584817]
5,[0.02584817]
6,[0.02584817]
7,[0.02584817]
8,[0.02584817]
9,[0.02584817]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.07047114]
2,[0.07047114]
3,[0.03826796]
4,[0.03826796]
5,[0.03826796]
6,[0.03826796]
7,[0.03826796]
8,[0.03826796]
9,[0.03826796]
10,[0.03826796]
11,[0.03826796]
12,[0.03826796]
13,[0.03826796]
14,[0.03826796]
15,[0.03826796]
16,[0.01276797]
17,[0.01276797]
18,[0.01276797]
19,[0.01276797]
20,[0.01276797]
21,[0.01276797]
22,[0.01276797]
23,[0.01276797]
24,[0.01276797]
25,[0.01276797]
26,[0.01276797]
27,[0.01276797]
28,[0.01276797]
29,[0.01276797]
30,[0.01276797]
31,[0.01276797]
32,[0.01276797]
33,[0.01276797]
34,[0.01276797]
35,[0.01276797]
36,[0.01276797]
37,[0.01276797]
38,[0.01276797]
39,[0.01276797]
40,[0.01276797]
41,[0.01276797]
42,[0.01276797]
43,[0.01276797]
44,[0.01276797]
45,[0.01276797]
46,[0.01276797]
47,[0.01276797]
48,[0.01276797]
49,[0.01276797]
50,[0.01276797]
51,[0.01276797]
52,[0.01276797]
53,[0.01276797]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.1043922]
2,[0.1043922]
3,[0.1043922]
4,[0.1043922]
5,[0.1043922]
6,[0.1043922]
7,[0.1043922]
8,[0.1043922]
9,[0.1043922]
10,[0.1043922]
11,[0.1043922]
12,[0.1043922]
13,[0.1043922]
14,[0.1043922]
15,[0.04033825]
16,[0.04033825]
17,[0.04033825]
18,[0.04033825]
19,[0.04033825]
20,[0.04033825]
21,[0.04033825]
22,[0.04033825]
23,[0.04033825]
24,[0.04033825]
25,[0.04033825]
26,[0.04033825]
27,[0.04033825]
28,[0.04033825]
29,[0.01258359]
30,[0.01258359]
31,[0.01258359]
32,[0.01258359]
33,[0.00933004]
34,[0.00933004]
35,[0.00933004]
36,[0.00933004]
37,[0.00933004]
38,[0.00933004]
39,[0.00933004]
40,[0.00933004]
41,[0.00933004]
42,[0.00933004]
43,[0.00933004]
44,[0.00933004]
45,[0.00933004]
46,[0.00933004]
47,[0.00933004]
48,[0.00933004]
49,[0.00933004]
50,[0.00933004]
51,[0.00933004]
52,[0.00933004]
53,[0.00933004]
54,[0.00933004]
55,[0.00933004]
56,[0.00933004]
57,[0.00933004]
58,[0.00933004]
59,[0.00933004]
60,[0.00933004]
61,[0.00933004]
62,[0.00933004]
63,[0.00933004]
64,[0.00933004]
65,[0.00933004]
66,[0.00933004]
67,[0.00933004]
68,[0.00933004]
69,[0.00933004]
70,[0.00933004]
71,[0.00933004]
72,[0.00933004]
73,[0.00933004]
74,[0.00933004]
75,[0.00933004]
76,[0.00933004]
77,[0.00933004]
78,[0.00933004]
79,[0.00933004]
80,[0.00933004]
81,[0.00933004]
82,[0.00933004]
83,[0.00933004]
84,[0.00933004]
85,[0.00933004]
86,[0.00933004]
87,[0.00933004]
88,[0.00933004]
89,[0.00933004]
90,[0.00933004]
91,[0.00933004]
92,[0.00933004]
93,[0.00933004]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.04066084]
2,[0.04066084]
3,[0.04066084]
4,[0.04066084]
5,[0.02374869]
6,[0.02374869]
7,[0.02374869]
8,[0.02374869]
9,[0.02374869]
10,[0.02374869]
11,[0.02374869]
12,[0.02374869]
13,[0.02374869]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
